time,XRPUSDT,DOGEUSDT,TONUSDT,ADAUSDT,SHIBUSDT,AVAXUSDT,TRXUSDT,LINKUSDT,UNIUSDT,DOTUSDT,BCHUSDT,NEARUSDT,LTCUSDT,POLUSDT,PEPEUSDT,ICPUSDT,KASUSDT,FETUSDT,ETCUSDT,APTUSDT,HBARUSDT,FILUSDT,STXUSDT,XLMUSDT,ARBUSDT,IMXUSDT,INJUSDT,WIFUSDT,SUIUSDT,GRTUSDT
2025-01-04 02:15:00,2.4823,0.38167,5.756,1.0981,0.000024241,42.022,0.26936,23.332,14.928,7.765,472.07,5.814,111.87,0.5186,0.0000211754,12.432,0.1284,1.4866,28.286,9.707,0.31546,5.634,1.7191,0.48023,0.8324,1.4558,22.824,2.1391,4.8765,0.24194
2025-01-04 02:30:00,2.477,0.38185,5.778,1.0934,0.000024347,42.15,0.2691,23.402,14.95,7.794,472.59,5.804,112.02,0.5188,0.0000212239,12.463,0.12872,1.493,28.338,9.751,0.31806,5.654,1.7254,0.47421,0.8341,1.4585,22.964,2.148,4.9087,0.24289
2025-01-04 02:45:00,2.4849,0.38307,5.784,1.0944,0.000024424,42.361,0.26885,23.417,14.976,7.793,473.02,5.807,112.14,0.5196,0.0000212623,12.419,0.12896,1.4952,28.385,9.742,0.31793,5.658,1.7296,0.4748,0.8364,1.461,22.948,2.1509,4.9029,0.24339
2025-01-04 03:00:00,2.4784,0.38957,5.781,1.0998,0.000024699,42.115,0.2685,23.339,15.042,7.771,472.64,5.81,112.01,0.5189,0.0000212879,12.383,0.12842,1.4918,28.39,9.731,0.315,5.657,1.7248,0.47134,0.834,1.4559,22.934,2.1576,4.9191,0.24275
2025-01-04 03:15:00,2.4713,0.38964,5.79,1.0928,0.000024754,41.945,0.26784,23.284,15.074,7.751,473.8,5.815,111.72,0.5192,0.0000213107,12.446,0.12863,1.4911,28.356,9.755,0.31404,5.657,1.7247,0.46892,0.8352,1.4579,22.913,2.1645,4.9272,0.24229
2025-01-04 03:30:00,2.4723,0.3916,5.8,1.0972,0.00002468,41.924,0.26797,23.272,15.064,7.786,474.36,5.839,112.06,0.5205,0.0000213086,12.485,0.12889,1.4923,28.399,9.759,0.31649,5.677,1.7289,0.47152,0.836,1.4619,22.98,2.1629,4.9065,0.24391
2025-01-04 03:45:00,2.4654,0.39175,5.798,1.0922,0.000024675,41.914,0.26805,23.198,15.026,7.767,475.69,5.847,112.1,0.5201,0.0000212374,12.45,0.1288,1.4886,28.457,9.753,0.31351,5.661,1.7252,0.46607,0.8345,1.462,22.909,2.1624,4.9038,0.24344
2025-01-04 04:00:00,2.4611,0.38904,5.774,1.096,0.000024492,41.731,0.26729,23.122,14.965,7.764,473.9,5.83,111.82,0.5162,0.0000211578,12.376,0.12777,1.4863,28.333,9.885,0.31217,5.638,1.7159,0.46607,0.8317,1.4519,22.792,2.1468,4.9038,0.24104
2025-01-04 04:15:00,2.4525,0.38594,5.761,1.087,0.000024355,41.656,0.26679,23.084,14.917,7.723,474.51,5.804,111.29,0.5148,0.0000211967,12.305,0.12788,1.4853,28.236,9.74,0.31038,5.629,1.7131,0.46299,0.83,1.4487,22.736,2.1414,4.8884,0.24041
2025-01-04 04:30:00,2.448,0.38599,5.764,1.0843,0.000024361,41.712,0.26658,23.117,14.928,7.743,473.72,5.797,111.41,0.5149,0.0000212432,12.303,0.1278,1.4866,28.241,9.769,0.31119,5.633,1.7131,0.46151,0.8299,1.4499,22.804,2.142,4.8998,0.24071
2025-01-04 04:45:00,2.4508,0.38722,5.773,1.0883,0.000024443,41.816,0.26686,23.184,14.931,7.765,475.5,5.822,111.48,0.5165,0.0000212608,12.366,0.12834,1.4912,28.269,9.794,0.3116,5.644,1.7168,0.46247,0.831,1.4506,22.824,2.1466,4.909,0.24062
2025-01-04 05:00:00,2.4577,0.39139,5.771,1.0903,0.0000246,41.845,0.26666,23.161,14.924,7.751,475.71,5.804,111.35,0.5159,0.0000212952,12.397,0.12846,1.4832,28.255,9.783,0.31262,5.629,1.7153,0.46788,0.8294,1.4515,22.785,2.1495,4.9167,0.2407
2025-01-04 05:15:00,2.4542,0.39257,5.783,1.0927,0.000024745,41.902,0.26704,23.206,14.963,7.769,476.1,5.819,111.54,0.5172,0.0000213416,12.441,0.12872,1.4885,28.385,9.812,0.31141,5.641,1.7202,0.46612,0.8315,1.4571,22.894,2.1635,4.9331,0.2416
2025-01-04 05:30:00,2.4499,0.39479,5.772,1.0896,0.000024724,41.827,0.26763,23.196,14.97,7.756,477.82,5.812,111.33,0.5168,0.0000213371,12.391,0.12866,1.4848,28.304,9.78,0.31012,5.636,1.7208,0.46277,0.8313,1.4539,22.865,2.1638,4.9191,0.24197
2025-01-04 05:45:00,2.4542,0.38911,5.77,1.0855,0.000024595,41.948,0.26779,23.174,14.974,7.76,479.58,5.801,111.49,0.5175,0.0000212426,12.419,0.12881,1.4849,28.367,9.774,0.31042,5.644,1.7217,0.46239,0.8313,1.4543,22.877,2.1519,4.9113,0.24288
2025-01-04 06:00:00,2.4569,0.38752,5.778,1.0853,0.00002458,41.878,0.26775,23.248,14.967,7.785,480.28,5.818,111.56,0.5194,0.0000213105,12.439,0.12886,1.4906,28.426,9.789,0.31028,5.661,1.7266,0.46404,0.8345,1.4584,22.958,2.1543,4.9154,0.24287
2025-01-04 06:15:00,2.4595,0.38837,5.79,1.0854,0.000024588,41.925,0.26831,23.265,14.961,7.789,478.12,5.824,111.64,0.5201,0.0000213405,12.43,0.12924,1.4924,28.402,9.792,0.30959,5.659,1.7281,0.4628,0.8355,1.4615,22.995,2.1607,4.9225,0.24276
2025-01-04 06:30:00,2.4561,0.3867,5.782,1.0843,0.000024493,41.798,0.26811,23.182,15.021,7.763,476.73,5.816,111.35,0.5231,0.0000212318,12.421,0.12902,1.4902,28.372,9.77,0.30851,5.657,1.7282,0.46569,0.8341,1.4587,22.915,2.1519,4.9159,0.24276
2025-01-04 06:45:00,2.4563,0.38802,5.79,1.086,0.000024537,41.807,0.26856,23.201,14.974,7.781,477.69,5.825,111.44,0.5255,0.0000212802,12.407,0.12937,1.4939,28.417,9.782,0.30808,5.67,1.7299,0.46724,0.8368,1.4574,22.961,2.1598,4.9266,0.24368
2025-01-04 07:00:00,2.4583,0.38943,5.789,1.0864,0.00002457,41.877,0.26882,23.249,14.962,7.788,477.92,5.829,111.45,0.5245,0.0000212987,12.426,0.12924,1.4878,28.431,9.768,0.30821,5.662,1.7336,0.46542,0.8383,1.458,22.969,2.1551,4.9447,0.24348
2025-01-04 07:15:00,2.4523,0.3896,5.791,1.0842,0.000024556,41.829,0.2687,23.283,15.005,7.774,478.46,5.831,111.42,0.5248,0.0000212862,12.392,0.12906,1.4933,28.458,9.786,0.30812,5.661,1.7341,0.46209,0.8393,1.4591,23.041,2.1626,4.9766,0.24262
2025-01-04 07:30:00,2.4512,0.38973,5.816,1.081,0.00002456,42.051,0.26895,23.335,15.041,7.774,479.5,5.869,111.82,0.5257,0.0000212903,12.439,0.12927,1.4984,28.479,9.849,0.30943,5.671,1.7483,0.46068,0.843,1.4561,23.138,2.1684,5.0615,0.244
2025-01-04 07:45:00,2.4458,0.38784,5.806,1.0737,0.000024455,42.01,0.26889,23.291,14.955,7.752,478.41,5.845,111.75,0.5261,0.0000212602,12.448,0.12893,1.4962,28.412,9.822,0.30829,5.658,1.7408,0.45937,0.8414,1.4555,23.036,2.1599,5.0416,0.24338
2025-01-04 08:00:00,2.4502,0.38691,5.793,1.0681,0.000024371,41.849,0.26886,23.179,14.971,7.727,476.94,5.815,111.86,0.5246,0.0000211576,12.451,0.12888,1.4866,28.338,9.776,0.30811,5.634,1.7337,0.4604,0.839,1.4505,22.932,2.145,5.0985,0.24258
2025-01-04 08:15:00,2.4431,0.38454,5.768,1.0622,0.000024322,41.681,0.26815,23.079,14.901,7.695,474.44,5.782,111.42,0.5205,0.0000210182,12.404,0.12825,1.4796,28.227,9.71,0.30493,5.603,1.7231,0.45723,0.8333,1.4447,22.837,2.1306,5.0466,0.24179
2025-01-04 08:30:00,2.4359,0.38441,5.756,1.0631,0.000024297,41.593,0.2678,23.03,14.82,7.683,474.13,5.771,111.22,0.5187,0.0000209978,12.319,0.12785,1.4724,28.191,9.687,0.30354,5.603,1.7223,0.45444,0.8316,1.442,22.907,2.1335,5.0437,0.23994
2025-01-04 08:45:00,2.4324,0.38396,5.746,1.0632,0.000024266,41.501,0.26734,22.993,14.895,7.673,472.62,5.759,110.74,0.5167,0.0000209303,12.308,0.12747,1.471,28.13,9.693,0.30205,5.61,1.716,0.45478,0.83,1.4394,22.795,2.1341,5.0198,0.2394
2025-01-04 09:00:00,2.4415,0.38578,5.76,1.0657,0.000024346,41.599,0.26771,23.069,14.863,7.689,472.85,5.766,110.79,0.518,0.0000209748,12.296,0.12741,1.4751,28.149,9.725,0.30375,5.621,1.7186,0.45755,0.8314,1.4429,22.837,2.1338,5.0541,0.2399
2025-01-04 09:15:00,2.4442,0.38571,5.768,1.0677,0.000024338,41.633,0.26792,23.04,14.897,7.701,473.11,5.783,111.02,0.5202,0.0000209828,12.263,0.12759,1.4824,28.221,9.732,0.30371,5.629,1.722,0.45741,0.8354,1.4466,22.85,2.1326,5.071,0.24069
2025-01-04 09:30:00,2.444,0.3875,5.76,1.0678,0.000024402,41.559,0.26751,23.035,14.88,7.7,472.58,5.773,111.23,0.5191,0.0000210357,12.238,0.12727,1.4802,28.184,9.736,0.30416,5.622,1.7197,0.45859,0.8347,1.4434,22.847,2.136,5.0761,0.24036
2025-01-04 09:45:00,2.4457,0.3882,5.751,1.0629,0.000024388,41.512,0.26799,23.008,14.852,7.677,472.29,5.775,111.2,0.5186,0.0000210345,12.245,0.12687,1.4766,28.167,9.716,0.30418,5.62,1.7177,0.46001,0.8325,1.4415,22.797,2.1379,5.053,0.23983
2025-01-04 10:00:00,2.44,0.38675,5.734,1.0595,0.000024276,41.313,0.26711,22.917,14.797,7.653,471.36,5.754,110.95,0.5155,0.0000209493,12.167,0.12605,1.4708,28.011,9.683,0.30355,5.599,1.7107,0.45765,0.8276,1.4344,22.713,2.1328,5.059,0.23868
2025-01-04 10:15:00,2.4364,0.38797,5.732,1.0595,0.000024282,41.389,0.2673,22.97,14.809,7.654,471.87,5.765,111.39,0.5158,0.000020941,12.173,0.12658,1.4714,28.053,9.687,0.30304,5.59,1.7125,0.45535,0.8281,1.4351,22.807,2.1397,5.1238,0.23811
2025-01-04 10:30:00,2.4412,0.38838,5.753,1.0629,0.000024362,41.532,0.26748,23.045,14.848,7.681,473.5,5.79,111.71,0.5184,0.000020991,12.206,0.12685,1.4796,28.183,9.755,0.30474,5.618,1.7224,0.45904,0.8314,1.4423,22.902,2.147,5.19,0.23983
2025-01-04 10:45:00,2.4397,0.38851,5.756,1.0608,0.000024329,41.588,0.26776,23.062,14.85,7.673,473.16,5.782,112.09,0.5187,0.0000210073,12.184,0.12715,1.481,28.172,9.79,0.30428,5.623,1.7193,0.46072,0.8327,1.4423,22.892,2.1441,5.1967,0.24034
2025-01-04 11:00:00,2.4356,0.38874,5.756,1.0629,0.00002431,41.598,0.26776,23.089,14.866,7.679,473.35,5.775,112.1,0.5197,0.0000209877,12.174,0.12706,1.4825,28.19,9.794,0.30408,5.619,1.7225,0.45825,0.8345,1.4446,22.851,2.1439,5.1786,0.24015
2025-01-04 11:15:00,2.4366,0.38983,5.757,1.0627,0.000024297,41.413,0.26752,23.029,14.846,7.657,473.18,5.767,111.58,0.5186,0.0000209848,12.162,0.12716,1.4786,28.139,9.782,0.30448,5.614,1.7185,0.4575,0.8328,1.4411,22.899,2.1385,5.1517,0.23986
2025-01-04 11:30:00,2.4413,0.38934,5.762,1.065,0.000024334,41.443,0.26778,23.073,14.909,7.682,474.08,5.774,111.6,0.5186,0.000021,12.201,0.12777,1.4809,28.191,9.77,0.3045,5.623,1.7195,0.45836,0.8359,1.4449,22.903,2.1402,5.1341,0.24059
2025-01-04 11:45:00,2.4407,0.39156,5.769,1.0618,0.000024429,41.492,0.26833,23.078,14.958,7.692,474.2,5.774,111.39,0.5195,0.0000210701,12.2,0.12778,1.4841,28.224,9.803,0.30473,5.621,1.7256,0.45668,0.838,1.4468,22.945,2.1386,5.172,0.24068
2025-01-04 12:00:00,2.4409,0.38982,5.766,1.0618,0.000024394,41.401,0.2697,23.159,15.036,7.703,474.37,5.783,111.47,0.5196,0.0000209991,12.226,0.12762,1.4851,28.241,9.807,0.30554,5.628,1.7306,0.45736,0.8411,1.4475,22.955,2.1362,5.1462,0.24048
2025-01-04 12:15:00,2.4472,0.38992,5.791,1.0689,0.000024501,41.725,0.27136,23.339,15.214,7.778,476.77,5.82,111.9,0.524,0.0000211279,12.304,0.12822,1.4928,28.585,9.842,0.3075,5.672,1.7394,0.45613,0.8588,1.4597,23.047,2.1472,5.1567,0.24218
2025-01-04 12:30:00,2.4481,0.38874,5.793,1.0678,0.000024507,41.597,0.27118,23.322,15.133,7.753,475.43,5.824,111.57,0.5233,0.0000211583,12.294,0.12819,1.4943,28.514,9.847,0.30658,5.654,1.7356,0.45664,0.8571,1.4603,23.122,2.1467,5.21,0.24207
2025-01-04 12:45:00,2.4493,0.38897,5.804,1.0702,0.000024549,41.695,0.27094,23.504,15.213,7.799,476.98,5.844,111.6,0.5249,0.0000211765,12.319,0.12852,1.5066,28.718,9.869,0.30713,5.688,1.7405,0.45561,0.8644,1.4664,23.312,2.1467,5.1863,0.24432
2025-01-04 13:00:00,2.4519,0.39051,5.816,1.0745,0.000024641,41.874,0.27115,23.597,15.288,7.811,478.51,5.88,112,0.5272,0.0000212118,12.399,0.12874,1.5098,28.781,9.917,0.30879,5.695,1.7435,0.45673,0.8678,1.4692,23.536,2.1526,5.19,0.2444
2025-01-04 13:15:00,2.4502,0.38948,5.806,1.0747,0.000024609,41.819,0.27076,23.524,15.272,7.801,478.03,5.865,111.74,0.5258,0.0000211665,12.353,0.12879,1.5028,28.664,9.899,0.30978,5.683,1.7402,0.45812,0.868,1.47,23.437,2.1521,5.2017,0.24431
2025-01-04 13:30:00,2.4491,0.39139,5.803,1.0748,0.000024625,41.802,0.27036,23.506,15.201,7.76,477.33,5.859,111.66,0.5244,0.0000211273,12.379,0.12852,1.4963,28.546,9.899,0.30877,5.677,1.7362,0.4587,0.8663,1.4673,23.509,2.1494,5.2203,0.24376
2025-01-04 13:45:00,2.4542,0.39356,5.789,1.0799,0.000024669,41.9,0.27113,23.713,15.3,7.801,478.35,5.888,111.95,0.5269,0.0000212025,12.478,0.12897,1.502,28.578,9.95,0.30992,5.705,1.7449,0.45856,0.8713,1.4765,23.585,2.1559,5.2215,0.24495
2025-01-04 14:00:00,2.4483,0.39137,5.785,1.0787,0.000024596,41.773,0.27163,23.721,15.298,7.774,478.04,5.866,112.03,0.5265,0.0000211926,12.449,0.12907,1.5044,28.463,9.949,0.30849,5.687,1.7359,0.45716,0.8734,1.4701,23.511,2.1536,5.2822,0.24451
2025-01-04 14:15:00,2.4514,0.39185,5.803,1.0786,0.000024583,41.886,0.27291,23.729,15.317,7.793,479.62,5.891,112.16,0.5262,0.0000211982,12.587,0.12902,1.515,28.547,9.936,0.30979,5.694,1.7401,0.45769,0.8714,1.4684,23.48,2.1584,5.2873,0.24535
2025-01-04 14:30:00,2.4535,0.39313,5.798,1.0832,0.000024656,41.944,0.27211,23.632,15.331,7.824,482.79,5.895,112.34,0.5282,0.0000212206,12.614,0.12941,1.5184,28.555,9.923,0.31117,5.709,1.7423,0.45787,0.8766,1.4889,23.431,2.162,5.2624,0.24531
2025-01-04 14:45:00,2.4586,0.39204,5.804,1.0889,0.000024653,42.02,0.27251,23.706,15.328,7.846,481.91,5.914,112.28,0.5291,0.0000211823,12.67,0.12919,1.5235,28.558,9.928,0.31102,5.721,1.7432,0.45911,0.878,1.4923,23.434,2.1573,5.2538,0.24616
2025-01-04 15:00:00,2.455,0.39037,5.793,1.0839,0.000024576,41.881,0.27224,23.715,15.326,7.812,480.71,5.905,112.01,0.5266,0.0000211195,12.51,0.12835,1.515,28.53,9.906,0.31011,5.7,1.7381,0.45803,0.8817,1.4831,23.354,2.1554,5.249,0.24427
2025-01-04 15:15:00,2.447,0.3861,5.761,1.0772,0.00002438,41.666,0.27116,23.595,15.268,7.755,478.86,5.855,111.52,0.5235,0.0000209623,12.409,0.12781,1.5021,28.369,9.858,0.30739,5.655,1.7274,0.4549,0.8778,1.4779,23.127,2.1358,5.2252,0.2424
2025-01-04 15:30:00,2.4093,0.37803,5.69,1.0623,0.000023947,40.962,0.26841,23.123,15.093,7.612,473.56,5.738,110.2,0.5146,0.0000205713,12.201,0.12596,1.4737,27.939,9.697,0.30222,5.565,1.6992,0.44505,0.8624,1.4577,22.756,2.0938,5.146,0.23774
2025-01-04 15:45:00,2.4119,0.37926,5.71,1.0657,0.000024062,41.098,0.26911,23.152,15.124,7.691,475.47,5.763,110.67,0.5175,0.0000206666,12.21,0.12656,1.4846,28.015,9.724,0.304,5.582,1.706,0.44612,0.8661,1.469,22.777,2.1179,5.178,0.23942
2025-01-04 16:00:00,2.4278,0.38161,5.738,1.0712,0.000024138,41.244,0.27062,23.341,15.154,7.726,480.05,5.79,111.01,0.5191,0.0000207201,12.227,0.12689,1.4862,28.14,9.749,0.30483,5.606,1.7195,0.44841,0.873,1.4703,22.88,2.1243,5.1674,0.24035
2025-01-04 16:15:00,2.425,0.38094,5.734,1.0702,0.000024123,41.256,0.27144,23.408,15.172,7.712,481.03,5.778,111.06,0.5193,0.00002072,12.211,0.12676,1.4817,28.152,9.746,0.30483,5.606,1.7201,0.45021,0.876,1.4724,22.837,2.1216,5.1448,0.24035
2025-01-04 16:30:00,2.4182,0.38056,5.724,1.0684,0.000024054,41.106,0.27097,23.344,15.175,7.683,477.22,5.772,110.82,0.5171,0.0000206926,12.171,0.12645,1.4735,28.075,9.721,0.30458,5.588,1.72,0.44809,0.8711,1.4645,22.799,2.1192,5.1193,0.23978
2025-01-04 16:45:00,2.42,0.38179,5.731,1.077,0.000024145,41.245,0.27292,23.379,15.217,7.699,476.62,5.774,111.15,0.5194,0.0000207686,12.184,0.12663,1.4775,28.168,9.744,0.30558,5.605,1.727,0.44933,0.879,1.4686,22.815,2.1213,5.1397,0.24009
2025-01-04 17:00:00,2.4193,0.3819,5.737,1.0732,0.000024155,41.476,0.27061,23.308,15.178,7.692,478.67,5.768,111.01,0.52,0.0000208405,12.208,0.12678,1.4846,28.169,9.749,0.30557,5.609,1.7244,0.44841,0.8789,1.4688,22.977,2.122,5.139,0.23996
2025-01-04 17:15:00,2.4168,0.38242,5.743,1.0702,0.000024132,41.484,0.26964,23.359,15.158,7.718,477.4,5.79,110.93,0.5198,0.0000208143,12.26,0.12695,1.4933,28.149,9.743,0.30606,5.62,1.7368,0.44777,0.8761,1.4701,23.076,2.121,5.1432,0.24023
2025-01-04 17:30:00,2.419,0.38264,5.748,1.0719,0.000024144,41.584,0.27007,23.317,15.184,7.703,478.06,5.786,111,0.5205,0.0000208112,12.265,0.12682,1.4869,28.154,9.759,0.30602,5.613,1.7334,0.44798,0.8819,1.4706,23.078,2.1249,5.1255,0.24057
2025-01-04 17:45:00,2.4263,0.38461,5.755,1.0724,0.000024201,41.601,0.27007,23.415,15.203,7.714,478.46,5.807,111.24,0.523,0.0000208745,12.291,0.12718,1.4876,28.223,9.793,0.30706,5.625,1.7372,0.44938,0.8895,1.473,23.158,2.1284,5.1431,0.24186
2025-01-04 18:00:00,2.4256,0.38459,5.758,1.0719,0.000024221,41.614,0.26978,23.53,15.238,7.698,477.55,5.806,111.03,0.523,0.0000209055,12.311,0.12718,1.4881,28.272,9.84,0.30731,5.628,1.7363,0.45051,0.8863,1.471,23.185,2.1322,5.1716,0.24184
2025-01-04 18:15:00,2.4231,0.38278,5.761,1.0713,0.000024233,41.62,0.26979,23.514,15.271,7.709,477.12,5.801,110.73,0.5232,0.00002091,12.327,0.12728,1.4913,28.22,9.845,0.30606,5.628,1.736,0.45051,0.8897,1.4728,23.148,2.1347,5.2318,0.24156
2025-01-04 18:30:00,2.4218,0.38319,5.747,1.0704,0.000024185,41.556,0.26997,23.57,15.305,7.701,476.72,5.808,110.82,0.5221,0.0000208794,12.331,0.1274,1.4962,28.188,9.813,0.30515,5.612,1.7378,0.45003,0.8854,1.4723,23.198,2.1332,5.1881,0.24156
2025-01-04 18:45:00,2.4202,0.38231,5.744,1.0674,0.000024133,41.615,0.2697,23.494,15.325,7.685,475.38,5.808,110.8,0.521,0.0000208587,12.285,0.12744,1.4955,28.125,9.799,0.30394,5.597,1.7314,0.45028,0.8832,1.4725,23.101,2.1293,5.165,0.24078
2025-01-04 19:00:00,2.4166,0.38348,5.742,1.0709,0.000024198,41.74,0.26924,23.598,15.315,7.69,475.54,5.824,111,0.5215,0.0000209085,12.296,0.12736,1.4936,28.163,9.82,0.3056,5.61,1.7316,0.44886,0.8864,1.4704,23.087,2.1351,5.1557,0.24119
2025-01-04 19:15:00,2.416,0.38355,5.745,1.0715,0.000024192,41.693,0.26909,23.623,15.287,7.685,475.2,5.841,110.85,0.5229,0.000020924,12.263,0.12683,1.4947,28.127,9.818,0.30511,5.608,1.7301,0.44905,0.8859,1.468,23.188,2.1363,5.1507,0.24082
2025-01-04 19:30:00,2.4166,0.38299,5.748,1.0701,0.000024175,41.846,0.26936,23.667,15.316,7.686,474.7,5.832,110.84,0.5209,0.0000209318,12.244,0.12654,1.5024,28.115,9.837,0.3052,5.614,1.7273,0.44867,0.8854,1.4676,23.171,2.1318,5.1801,0.24098
2025-01-04 19:45:00,2.4229,0.38394,5.755,1.0732,0.000024239,41.934,0.26938,23.624,15.306,7.689,475.94,5.841,111.03,0.522,0.0000209867,12.298,0.12642,1.5002,28.173,9.883,0.30544,5.618,1.7258,0.45026,0.8855,1.472,23.159,2.1369,5.2132,0.24137
2025-01-04 20:00:00,2.4221,0.38385,5.759,1.0735,0.000024235,41.958,0.26931,23.591,15.317,7.677,476.57,5.839,110.98,0.5234,0.0000210363,12.305,0.12646,1.4976,28.189,9.878,0.30617,5.62,1.7295,0.44962,0.8904,1.4761,23.382,2.1393,5.2107,0.24125
2025-01-04 20:15:00,2.4266,0.38546,5.76,1.074,0.000024295,42.232,0.26968,23.778,15.324,7.69,477.26,5.855,111.08,0.5233,0.0000210907,12.368,0.12672,1.5038,28.203,9.946,0.30686,5.63,1.7326,0.45019,0.8944,1.4782,23.51,2.1396,5.2342,0.24213
2025-01-04 20:30:00,2.4368,0.3874,5.763,1.0777,0.000024391,42.674,0.26989,23.794,15.364,7.739,477.25,5.888,111.12,0.5256,0.000021209,12.394,0.12698,1.5117,28.324,9.976,0.30773,5.654,1.7325,0.4513,0.8986,1.4809,23.626,2.1446,5.2326,0.24228
2025-01-04 20:45:00,2.4343,0.38687,5.757,1.0777,0.000024349,42.44,0.26994,23.742,15.291,7.71,477.41,5.849,111.06,0.5264,0.0000212097,12.349,0.12685,1.5044,28.334,9.941,0.30714,5.646,1.7357,0.45142,0.8953,1.4774,23.49,2.1399,5.2377,0.24181
2025-01-04 21:00:00,2.437,0.38883,5.765,1.0787,0.00002434,42.774,0.27058,23.848,15.338,7.706,476.85,5.842,111.29,0.5255,0.0000211839,12.391,0.12667,1.5013,28.341,9.946,0.30735,5.65,1.7348,0.45298,0.8956,1.4753,23.479,2.1498,5.2794,0.24193
2025-01-04 21:15:00,2.4331,0.39254,5.766,1.0774,0.000024454,42.731,0.27031,23.939,15.367,7.708,476.69,5.847,111.55,0.5263,0.0000212561,12.376,0.12692,1.502,28.381,9.963,0.30691,5.65,1.7362,0.45226,0.8979,1.4818,23.546,2.1532,5.2901,0.2424
2025-01-04 21:30:00,2.4281,0.38908,5.756,1.0765,0.000024333,42.774,0.26962,23.734,15.355,7.682,475.94,5.835,111.34,0.5239,0.0000211311,12.344,0.12664,1.4959,28.293,9.977,0.30656,5.634,1.7329,0.45014,0.8999,1.4764,23.499,2.147,5.2956,0.24149
2025-01-04 21:45:00,2.4235,0.39078,5.749,1.0756,0.000024324,42.821,0.2696,23.776,15.306,7.669,475.98,5.819,111.2,0.524,0.0000211439,12.338,0.12658,1.4939,28.267,9.94,0.30595,5.627,1.7316,0.44955,0.8969,1.4696,23.535,2.1482,5.278,0.2408
2025-01-04 22:00:00,2.4191,0.389,5.741,1.0751,0.000024252,42.799,0.26916,23.828,15.291,7.656,475.2,5.82,111.29,0.5234,0.0000210798,12.366,0.12624,1.4926,28.226,9.916,0.30618,5.619,1.7308,0.44896,0.9053,1.4667,23.421,2.1518,5.2685,0.24046
2025-01-04 22:15:00,2.4188,0.39078,5.734,1.0718,0.000024216,42.616,0.26943,23.666,15.251,7.647,474.85,5.797,110.97,0.522,0.0000211062,12.297,0.12627,1.4883,28.16,9.891,0.30493,5.608,1.7256,0.44846,0.8953,1.4634,23.447,2.1517,5.28,0.23987
2025-01-04 22:30:00,2.4222,0.39626,5.737,1.0744,0.000024365,42.754,0.26967,23.754,15.289,7.675,475.98,5.813,111.01,0.5237,0.0000211726,12.31,0.12655,1.4913,28.222,9.934,0.30685,5.62,1.7279,0.44931,0.8942,1.4638,23.536,2.156,5.3174,0.24034
2025-01-04 22:45:00,2.4293,0.39614,5.743,1.0749,0.000024379,42.764,0.27013,23.759,15.338,7.704,476.72,5.813,111.11,0.5249,0.0000211647,12.345,0.12671,1.4941,28.338,9.999,0.30699,5.633,1.7292,0.45224,0.8993,1.4711,23.883,2.1577,5.3457,0.24102
2025-01-04 23:00:00,2.4217,0.39275,5.716,1.0713,0.000024244,42.517,0.26978,23.623,15.278,7.686,476.95,5.79,111.08,0.523,0.0000211093,12.264,0.12634,1.4882,28.328,9.962,0.30535,5.63,1.726,0.44904,0.8964,1.4654,23.504,2.1637,5.2826,0.2404
2025-01-04 23:15:00,2.4246,0.3934,5.726,1.0727,0.000024311,42.601,0.27021,23.664,15.337,7.703,477.21,5.804,111.36,0.5246,0.0000211556,12.29,0.12666,1.4927,28.399,10.049,0.30624,5.651,1.7315,0.45128,0.9002,1.4689,23.679,2.1767,5.3106,0.24109
2025-01-04 23:30:00,2.4205,0.39374,5.723,1.0709,0.00002432,42.695,0.26997,23.623,15.311,7.698,477.32,5.798,111.12,0.525,0.0000211608,12.302,0.12661,1.4887,28.397,10.029,0.3065,5.653,1.7304,0.45059,0.8961,1.4666,23.608,2.1691,5.2917,0.24047
2025-01-04 23:45:00,2.4203,0.39455,5.728,1.0702,0.000024322,42.62,0.26963,23.588,15.27,7.676,478.73,5.791,111.21,0.5236,0.000021123,12.298,0.12654,1.4891,28.343,9.988,0.30579,5.638,1.7305,0.45015,0.894,1.466,23.578,2.1771,5.291,0.2404
2025-01-05 00:00:00,2.4196,0.39557,5.725,1.0708,0.000024321,42.745,0.26952,23.713,15.328,7.668,477.39,5.786,111.03,0.524,0.0000211843,12.273,0.12653,1.4888,28.549,10.029,0.30644,5.633,1.7289,0.45081,0.894,1.4717,23.562,2.1718,5.3018,0.24046
2025-01-05 00:15:00,2.4205,0.39497,5.721,1.0729,0.000024332,42.686,0.26946,23.602,15.315,7.692,476.26,5.804,110.99,0.5241,0.0000212237,12.244,0.12652,1.4879,28.4,9.977,0.30718,5.646,1.7307,0.45232,0.8918,1.4695,23.747,2.1909,5.2915,0.23999
2025-01-05 00:30:00,2.4117,0.39281,5.712,1.0667,0.000024299,42.655,0.26923,23.529,15.252,7.68,475.78,5.784,110.83,0.5236,0.0000211711,12.202,0.12645,1.4857,28.341,9.926,0.31006,5.623,1.7282,0.44746,0.8862,1.4684,23.673,2.185,5.2619,0.24019
